area_sqft,bedrooms,bathrooms,location,furnishing,parking,age_years,floor,has_gym,has_pool,rent,price_per_sqft,room_bath_ratio,total_rooms,amenities_score,is_new,is_spacious,location_encoded,furnishing_encoded
-1.6013337683739945,0.6884115352962247,-1.2149275571986013,Downtown,Semi-Furnished,-1.3776971154803672,-1.4792635007500397,0.7019647313556974,1,1,2007.9626917342437,2.4992063396091924,1.6951067584977724,0.005195671209199718,0.2809238753021279,1,0,0,1
1.110490722440607,1.3873064949878235,0.02955649626987627,Suburbs,Furnished,-1.3776971154803672,-1.6202968460724128,-0.8323844082195975,0,1,3056.5389627345426,-0.32081402171004975,0.590738658337616,1.1927776618834163,-0.9144968706643734,1,1,2,0
-0.9838592084841553,0.6884115352962247,1.274040549738354,Uptown,Unfurnished,-0.48526173703154635,-0.20996339284868273,-1.684800596872539,1,1,2506.8461175223947,1.3031978872049241,-0.36867345092276455,1.1927776618834163,1.4763446212686293,0,0,3,2
-0.6898906822495849,0.6884115352962247,0.02955649626987627,Uptown,Semi-Furnished,-1.3776971154803672,0.2836533157796227,0.02003178043334408,0,1,1813.1265178232343,-0.003468965026161997,0.17184041344928075,0.5989866665463079,-0.9144968706643734,0,0,3,1
-0.30871618172533327,-1.4082733437785717,1.274040549738354,Uptown,Furnished,-0.48526173703154635,-0.20996339284868273,1.3838976822780507,0,1,2544.683818230941,0.3112843514646004,-1.219982787308736,-0.5885953241279086,0.2809238753021279,0,0,3,0
-0.19056615204253943,1.3873064949878235,0.02955649626987627,Suburbs,Semi-Furnished,0.4071736414172746,1.1298533877138608,1.2134144445474622,1,1,2280.8923870250396,-0.03543292258459003,0.590738658337616,1.1927776618834163,1.4763446212686293,0,0,2,1
0.9740555691164285,0.6884115352962247,0.02955649626987627,Downtown,Semi-Furnished,0.4071736414172746,1.4119200783586068,-1.173350883680774,1,1,2965.759874598686,-0.3063676037279926,0.17184041344928075,0.5989866665463079,1.4763446212686293,0,1,0,1
1.7237456384132037,-0.010483424395374068,-1.2149275571986013,Downtown,Semi-Furnished,-1.3776971154803672,0.0015866251348767564,1.2134144445474622,0,1,2696.2949913034363,-0.735240258681964,0.8953919273473141,-0.5885953241279086,-0.9144968706643734,0,1,0,1
-0.6265960234909453,-0.7093783840869728,0.02955649626987627,Downtown,Furnished,-0.48526173703154635,0.4952033337631822,-0.4914179327584209,0,1,1986.0813070995387,0.11256376960451005,-0.6659560763273895,-0.5885953241279086,0.2809238753021279,0,0,0,0
-0.7208347376426976,0.6884115352962247,-1.2149275571986013,Suburbs,Unfurnished,1.2996090198660954,0.6362366790855553,-0.15045145729724424,1,0,1783.7337195933,-0.001345872492551439,1.6951067584977724,0.005195671209199718,0.2809238753021279,0,0,2,2
1.5408944019993562,-0.010483424395374068,1.274040549738354,Rural,Semi-Furnished,-0.48526173703154635,-1.0561634647829208,0.1905150181639324,0,1,2692.9519712658666,-0.6793048780901471,-0.6524432297180884,0.5989866665463079,0.2809238753021279,0,1,1,1
-0.43811859518744084,-0.7093783840869728,1.274040549738354,Suburbs,Unfurnished,0.4071736414172746,-0.06893004752630974,-0.32093469502783256,0,0,1844.6660878105104,-0.2190633070354222,-0.9362130085134123,0.005195671209199718,-0.9144968706643734,0,0,2,2
-1.6744742629395337,1.3873064949878235,1.274040549738354,Downtown,Furnished,0.4071736414172746,0.2836533157796227,0.531481493625109,0,0,2874.625220234646,5.024967519939532,-0.0849036721274408,1.7865686572205246,-0.9144968706643734,0,0,0,0
-1.1188878138359197,-1.4082733437785717,-1.2149275571986013,Suburbs,Unfurnished,1.2996090198660954,-0.5625467561546152,0.531481493625109,0,1,1281.374791364641,-0.1455176330469147,-0.7040377349536018,-1.7761773148021252,0.2809238753021279,0,0,2,2
0.0021309201782076727,-0.7093783840869728,-1.2149275571986013,Uptown,Semi-Furnished,0.4071736414172746,-0.9151301194605477,1.042931206816874,1,0,1958.1789789926038,-0.44465645536434245,0.09567709619685622,-1.1823863194650168,0.2809238753021279,0,1,3,1
-0.9894854003738122,-1.4082733437785717,0.02955649626987627,Downtown,Furnished,1.2996090198660954,0.9888200423914877,1.3838976822780507,1,1,2099.2250137283754,0.7761238199089691,-1.0848543212157247,-1.1823863194650168,1.4763446212686293,0,0,0,0
1.3918003169234496,-1.4082733437785717,0.02955649626987627,Suburbs,Furnished,0.4071736414172746,-1.690813518733599,1.3838976822780507,0,1,2222.516620811638,-0.8684237840344083,-1.0848543212157247,-1.1823863194650168,0.2809238753021279,1,1,2,0
-1.602740316346409,-0.010483424395374068,-1.2149275571986013,Rural,Unfurnished,1.2996090198660954,0.6362366790855553,-1.684800596872539,1,0,791.9339095098129,-0.22414271340978595,0.8953919273473141,-0.5885953241279086,0.2809238753021279,0,0,1,2
0.9346722258888306,1.3873064949878235,0.02955649626987627,Downtown,Furnished,1.2996090198660954,0.8477866970691147,0.02003178043334408,1,0,3089.5917878359087,-0.21519317354696035,0.590738658337616,1.1927776618834163,0.2809238753021279,0,1,0,0
0.9009150745508895,-0.7093783840869728,0.02955649626987627,Downtown,Unfurnished,-0.48526173703154635,-1.690813518733599,-0.15045145729724424,1,1,2918.418044085356,-0.2973704484331766,-0.6659560763273895,-0.5885953241279086,1.4763446212686293,1,1,0,2
-0.23979533107703688,-1.4082733437785717,1.274040549738354,Suburbs,Furnished,-1.3776971154803672,-0.5625467561546152,0.02003178043334408,1,0,1330.3673288392881,-0.8299580042297853,-1.219982787308736,-0.5885953241279086,-0.9144968706643734,0,0,2,0
-1.5746093568981245,0.6884115352962247,-1.2149275571986013,Downtown,Semi-Furnished,0.4071736414172746,0.7772700244079283,-0.15045145729724424,0,0,1481.3180129763318,1.2208600860119705,1.6951067584977724,0.005195671209199718,-0.9144968706643734,0,0,0,1
1.5760581013097115,-0.010483424395374068,0.02955649626987627,Uptown,Unfurnished,1.2996090198660954,1.2003700603750471,-1.0028676459501857,1,1,2874.3928446883874,-0.6023935249676662,-0.2470578314390543,0.005195671209199718,1.4763446212686293,0,1,3,2
0.5127078341645668,0.6884115352962247,0.02955649626987627,Uptown,Furnished,-1.3776971154803672,0.6362366790855553,0.7019647313556974,0,0,2468.5159072685924,-0.373342533241007,0.17184041344928075,0.5989866665463079,-2.1099176166308746,0,1,3,0
1.1245562021647493,0.6884115352962247,-1.2149275571986013,Uptown,Unfurnished,-0.48526173703154635,1.3414034056974202,-1.173350883680774,0,0,1707.669876592539,-1.0665690688314655,1.6951067584977724,0.005195671209199718,-0.9144968706643734,0,1,3,2
-0.3340340452287891,-0.7093783840869728,-1.2149275571986013,Downtown,Furnished,1.2996090198660954,-1.0561634647829208,-1.3438341214113625,1,1,2794.0444786813887,0.567934578984617,0.09567709619685622,-1.1823863194650168,1.4763446212686293,0,0,0,0
0.42550185987488565,0.6884115352962247,1.274040549738354,Uptown,Semi-Furnished,1.2996090198660954,0.9888200423914877,0.531481493625109,0,1,2935.5988079720773,-0.007017975083761358,-0.36867345092276455,1.1927776618834163,0.2809238753021279,0,1,3,1
-1.246883679325613,0.6884115352962247,0.02955649626987627,Uptown,Semi-Furnished,-0.48526173703154635,-0.7035801014769882,-0.15045145729724424,0,0,1922.8744690151582,1.0725754140664112,0.17184041344928075,0.5989866665463079,-0.9144968706643734,0,0,3,1
1.0711073792130092,0.6884115352962247,0.02955649626987627,Rural,Furnished,1.2996090198660954,-0.20996339284868273,-1.3438341214113625,1,1,3210.036162603037,-0.21679797394537353,0.17184041344928075,0.5989866665463079,1.4763446212686293,0,1,1,0
-1.7574605933119722,-1.4082733437785717,-1.2149275571986013,Rural,Furnished,-1.3776971154803672,0.3541699884408092,1.042931206816874,1,1,926.2859815307562,0.520936093278155,-0.7040377349536018,-1.7761773148021252,0.2809238753021279,0,0,1,0
0.14278571741962892,-1.4082733437785717,0.02955649626987627,Suburbs,Unfurnished,0.4071736414172746,1.3414034056974202,-0.32093469502783256,0,1,1401.6228173931065,-0.947120543482278,-1.0848543212157247,-1.1823863194650168,0.2809238753021279,0,1,2,2
-1.193434856373873,0.6884115352962247,0.02955649626987627,Suburbs,Furnished,-1.3776971154803672,-0.6330634288158017,1.2134144445474622,1,1,2080.4216494801663,1.1866519855727622,0.17184041344928075,0.5989866665463079,0.2809238753021279,0,0,2,0
1.5423009499717704,-0.010483424395374068,1.274040549738354,Suburbs,Semi-Furnished,1.2996090198660954,0.6362366790855553,1.042931206816874,0,1,2148.6040588220167,-0.947120734352178,-0.6524432297180884,0.5989866665463079,0.2809238753021279,0,1,2,1
1.692801583020091,0.6884115352962247,1.274040549738354,Downtown,Unfurnished,-0.48526173703154635,0.21313664311843625,0.7019647313556974,0,0,3401.3866183574773,-0.3920291845659894,-0.36867345092276455,1.1927776618834163,-0.9144968706643734,0,1,0,2
-0.36216500467707335,1.3873064949878235,-1.2149275571986013,Rural,Semi-Furnished,-0.48526173703154635,1.5529534236809797,0.7019647313556974,1,1,1488.1588281518673,-0.6152347438082241,2.49482158964823,0.5989866665463079,1.4763446212686293,0,0,1,1
-0.48594122624952407,1.3873064949878235,1.274040549738354,Suburbs,Furnished,0.4071736414172746,-0.9151301194605477,-1.3438341214113625,0,1,2847.7633856362245,0.8166007872306491,-0.0849036721274408,1.7865686572205246,0.2809238753021279,0,0,2,0
-1.0780979226359075,0.6884115352962247,-1.2149275571986013,Uptown,Furnished,-0.48526173703154635,0.2836533157796227,-0.8323844082195975,1,0,2416.7312372717684,1.3980970649782762,1.6951067584977724,0.005195671209199718,0.2809238753021279,0,0,3,0
-1.1090419780290202,-1.4082733437785717,0.02955649626987627,Suburbs,Unfurnished,1.2996090198660954,0.4246866611019957,1.3838976822780507,1,1,1531.1891519767528,0.20059792118740125,-1.0848543212157247,-1.1823863194650168,1.4763446212686293,0,0,2,2
-0.4437447870770977,1.3873064949878235,-1.2149275571986013,Uptown,Unfurnished,0.4071736414172746,1.1298533877138608,1.3838976822780507,0,0,1998.097878624512,-0.06540424293110055,2.49482158964823,0.5989866665463079,-0.9144968706643734,0,0,3,2
1.2708371912958274,1.3873064949878235,0.02955649626987627,Suburbs,Unfurnished,0.4071736414172746,-0.7035801014769882,-1.0028676459501857,0,0,2606.5914410833693,-0.6296082422134246,0.590738658337616,1.1927776618834163,-0.9144968706643734,0,1,2,2
-1.3073652421394242,0.6884115352962247,1.274040549738354,Uptown,Furnished,1.2996090198660954,1.4119200783586068,0.531481493625109,1,1,2415.6598012368327,2.0593103617893442,-0.36867345092276455,1.1927776618834163,1.4763446212686293,0,0,3,0
1.4916652229648588,0.6884115352962247,0.02955649626987627,Rural,Semi-Furnished,-0.48526173703154635,1.482436751019793,0.531481493625109,0,1,2461.347529523238,-0.7781187393123674,0.17184041344928075,0.5989866665463079,0.2809238753021279,0,1,1,1
-1.498655766387757,-0.010483424395374068,0.02955649626987627,Suburbs,Furnished,-0.48526173703154635,-1.408746828088853,1.2134144445474622,1,1,2147.9898079937084,2.310939157655138,-0.2470578314390543,0.005195671209199718,1.4763446212686293,0,0,2,0
-0.43811859518744084,-0.7093783840869728,1.274040549738354,Rural,Semi-Furnished,1.2996090198660954,0.7067533517467417,-0.15045145729724424,0,0,1772.094109062894,-0.2892223405404337,-0.9362130085134123,0.005195671209199718,-0.9144968706643734,0,0,1,1
-0.5478293370357494,1.3873064949878235,1.274040549738354,Uptown,Furnished,-1.3776971154803672,1.482436751019793,-1.684800596872539,1,0,2371.2544991093446,0.419964381107396,-0.0849036721274408,1.7865686572205246,-0.9144968706643734,0,0,3,0
-1.3115848860566668,-0.010483424395374068,1.274040549738354,Downtown,Furnished,-0.48526173703154635,-1.408746828088853,1.554380920008639,0,1,3094.840597991353,3.2200302377960317,-0.6524432297180884,0.5989866665463079,0.2809238753021279,0,0,0,0
1.5915301290062678,-0.7093783840869728,1.274040549738354,Uptown,Unfurnished,0.4071736414172746,1.5529534236809797,-0.4914179327584209,1,0,2446.7697633061975,-0.8151967568927138,-0.9362130085134123,0.005195671209199718,0.2809238753021279,0,1,3,2
-0.25948700269083586,-0.7093783840869728,1.274040549738354,Downtown,Semi-Furnished,0.4071736414172746,-0.4920300834934287,1.2134144445474622,1,0,2170.9767098781886,-0.07219600365452811,-0.9362130085134123,0.005195671209199718,0.2809238753021279,0,0,0,1
-0.7770966565392661,1.3873064949878235,1.274040549738354,Rural,Semi-Furnished,-1.3776971154803672,-1.1971968101052937,0.1905150181639324,1,1,2332.6072989990703,0.7006899308222018,-0.0849036721274408,1.7865686572205246,0.2809238753021279,0,0,1,1
-0.8896204943324031,-0.7093783840869728,-1.2149275571986013,Suburbs,Semi-Furnished,-0.48526173703154635,0.8477866970691147,-0.15045145729724424,1,0,805.6891091790825,-1.0028182568489465,0.09567709619685622,-1.1823863194650168,0.2809238753021279,0,0,2,1
0.3186042139714055,0.6884115352962247,-1.2149275571986013,Suburbs,Unfurnished,-0.48526173703154635,0.8477866970691147,-1.5143173591419508,0,0,1966.2509313909227,-0.6149099859745062,1.6951067584977724,0.005195671209199718,-0.9144968706643734,0,1,2,2
-0.5661144606771342,1.3873064949878235,-1.2149275571986013,Downtown,Unfurnished,-0.48526173703154635,-1.1971968101052937,-1.684800596872539,1,1,2289.4113925181823,0.35866389354393924,2.49482158964823,0.5989866665463079,1.4763446212686293,0,0,0,2
1.3031877946613544,1.3873064949878235,1.274040549738354,Uptown,Furnished,-0.48526173703154635,-1.1971968101052937,-1.3438341214113625,0,0,4064.0278297273617,0.11967854472077027,-0.0849036721274408,1.7865686572205246,-0.9144968706643734,0,1,3,0
-1.30595869416701,0.6884115352962247,1.274040549738354,Downtown,Furnished,-0.48526173703154635,1.4119200783586068,-1.5143173591419508,1,1,2416.464930040881,2.0558097974390686,-0.36867345092276455,1.1927776618834163,1.4763446212686293,0,0,0,0
0.08230415460581779,-1.4082733437785717,-1.2149275571986013,Suburbs,Unfurnished,1.2996090198660954,-1.2677134827664802,-0.8323844082195975,0,1,1993.1582242152172,-0.46637924886107524,-0.7040377349536018,-1.7761773148021252,0.2809238753021279,0,1,2,2
0.30453873424726335,-0.7093783840869728,1.274040549738354,Uptown,Unfurnished,-0.48526173703154635,0.0015866251348767564,0.8724479690862856,1,0,1891.0221377521914,-0.6612626303888696,-0.9362130085134123,0.005195671209199718,0.2809238753021279,0,1,3,2
-1.518347438001556,-0.010483424395374068,0.02955649626987627,Uptown,Unfurnished,1.2996090198660954,-1.126680137444107,0.7019647313556974,1,0,2025.3985263828977,2.1477693727953286,-0.2470578314390543,0.005195671209199718,0.2809238753021279,0,0,3,2
-1.7673064291188716,-0.010483424395374068,-1.2149275571986013,Downtown,Furnished,-0.48526173703154635,0.8477866970691147,0.1905150181639324,1,1,1795.025350031757,2.954751416507412,0.8953919273473141,-0.5885953241279086,1.4763446212686293,0,0,0,0
-1.68994629063609,-0.7093783840869728,0.02955649626987627,Uptown,Unfurnished,-1.3776971154803672,0.2836533157796227,-1.0028676459501857,0,0,1077.2206261966794,0.6823585009118849,-0.6659560763273895,-0.5885953241279086,-2.1099176166308746,0,0,3,2
-0.9050925220289594,-0.7093783840869728,-1.2149275571986013,Downtown,Unfurnished,-1.3776971154803672,0.14261997045724975,1.042931206816874,1,1,1774.0950303012498,0.22021286126610795,0.09567709619685622,-1.1823863194650168,0.2809238753021279,0,0,0,2
-0.5590817208150631,-0.7093783840869728,0.02955649626987627,Rural,Furnished,0.4071736414172746,-1.1971968101052937,0.1905150181639324,0,1,2206.4448846907667,0.2647840203750281,-0.6659560763273895,-0.5885953241279086,0.2809238753021279,0,0,1,0
0.3664268450334887,-1.4082733437785717,-1.2149275571986013,Downtown,Furnished,1.2996090198660954,0.14261997045724975,1.042931206816874,1,0,2307.203311721662,-0.4016389007370205,-0.7040377349536018,-1.7761773148021252,0.2809238753021279,0,1,0,0
0.5380256976680227,-0.010483424395374068,-1.2149275571986013,Rural,Furnished,1.2996090198660954,-1.690813518733599,-1.684800596872539,0,0,2217.9060930156206,-0.5509934383703584,0.8953919273473141,-0.5885953241279086,-0.9144968706643734,1,1,1,0
1.2384865879303004,1.3873064949878235,0.02955649626987627,Uptown,Unfurnished,0.4071736414172746,-0.7035801014769882,-0.32093469502783256,1,0,3350.2941016734076,-0.2225922932999608,0.590738658337616,1.1927776618834163,0.2809238753021279,0,1,3,2
-0.8797746585255036,1.3873064949878235,-1.2149275571986013,Uptown,Furnished,-1.3776971154803672,0.07210329779606325,1.042931206816874,1,0,2403.6205327553084,0.9613438396683281,2.49482158964823,0.5989866665463079,-0.9144968706643734,0,0,3,0
1.585903937116611,0.6884115352962247,1.274040549738354,Suburbs,Unfurnished,-1.3776971154803672,-0.8446134467993612,-0.32093469502783256,1,1,2989.321708848534,-0.5499391781855894,-0.36867345092276455,1.1927776618834163,0.2809238753021279,0,1,2,2
-1.715264154139546,-0.010483424395374068,1.274040549738354,Downtown,Furnished,-0.48526173703154635,-0.6330634288158017,-0.15045145729724424,1,1,2278.1171371179744,3.8625286934520524,-0.6524432297180884,0.5989866665463079,1.4763446212686293,0,0,0,0
-0.6195632836288743,0.6884115352962247,0.02955649626987627,Rural,Semi-Furnished,0.4071736414172746,-0.06893004752630974,-0.6619011704890092,0,0,1856.9069891310883,-0.03245468304806616,0.17184041344928075,0.5989866665463079,-0.9144968706643734,0,0,1,1
-1.1442056773393756,-1.4082733437785717,1.274040549738354,Rural,Unfurnished,0.4071736414172746,0.5657200064243687,1.042931206816874,1,1,1590.8763340235123,0.3465795325637533,-1.219982787308736,-0.5885953241279086,1.4763446212686293,0,0,1,2
-0.6350353113254306,-0.010483424395374068,-1.2149275571986013,Suburbs,Unfurnished,-1.3776971154803672,-1.5497801734112262,-1.173350883680774,0,1,1758.0133096719096,-0.12175539435707253,0.8953919273473141,-0.5885953241279086,-0.9144968706643734,1,0,2,2
-1.7658998811464575,-1.4082733437785717,-1.2149275571986013,Suburbs,Semi-Furnished,-0.48526173703154635,1.482436751019793,-1.0028676459501857,0,0,500.0,-0.6243020223087037,-0.7040377349536018,-1.7761773148021252,-0.9144968706643734,0,0,2,1
0.4775441348542115,1.3873064949878235,-1.2149275571986013,Rural,Semi-Furnished,0.4071736414172746,-0.7035801014769882,-1.5143173591419508,1,1,2327.4549764075587,-0.4481913690695958,2.49482158964823,0.5989866665463079,1.4763446212686293,0,1,1,1
-1.4508331353256738,1.3873064949878235,1.274040549738354,Suburbs,Unfurnished,1.2996090198660954,-1.126680137444107,-0.6619011704890092,0,1,2176.569306831285,2.165870416609276,-0.0849036721274408,1.7865686572205246,0.2809238753021279,0,0,2,2
0.3973709004266014,1.3873064949878235,0.02955649626987627,Rural,Unfurnished,-0.48526173703154635,1.2003700603750471,0.3609982558945207,1,0,2077.3570326082768,-0.5765907813145591,0.590738658337616,1.1927776618834163,0.2809238753021279,0,1,1,2
-0.8868073983875746,-0.010483424395374068,1.274040549738354,Uptown,Semi-Furnished,0.4071736414172746,-0.4215134108322422,0.02003178043334408,1,0,1950.6573612628945,0.41342165149530774,-0.6524432297180884,0.5989866665463079,0.2809238753021279,0,0,3,1
0.7813584968956814,-0.010483424395374068,1.274040549738354,Downtown,Unfurnished,-1.3776971154803672,0.21313664311843625,0.8724479690862856,1,1,2846.7438557477058,-0.2783364413358093,-0.6524432297180884,0.5989866665463079,0.2809238753021279,0,1,0,2
1.4030527007027633,-0.7093783840869728,1.274040549738354,Suburbs,Unfurnished,0.4071736414172746,0.0015866251348767564,-1.0028676459501857,1,0,2560.163964792314,-0.699931484325489,-0.9362130085134123,0.005195671209199718,0.2809238753021279,0,1,2,2
0.9360787738612448,1.3873064949878235,-1.2149275571986013,Rural,Semi-Furnished,1.2996090198660954,-1.7613301913947856,-0.6619011704890092,1,1,2890.25508087271,-0.33118907393215213,2.49482158964823,0.5989866665463079,1.4763446212686293,1,1,1,1
-0.03865897102180449,-0.7093783840869728,1.274040549738354,Downtown,Semi-Furnished,-1.3776971154803672,-0.5625467561546152,1.3838976822780507,1,1,2311.2132055311995,-0.13313797682335668,-0.9362130085134123,0.005195671209199718,0.2809238753021279,0,0,0,1
-0.8192930957116924,-0.010483424395374068,1.274040549738354,Uptown,Semi-Furnished,1.2996090198660954,-0.9856467921217342,-1.0028676459501857,0,1,2459.9745183283135,0.9205775660452418,-0.6524432297180884,0.5989866665463079,0.2809238753021279,0,0,3,1
-0.6153436397116316,0.6884115352962247,0.02955649626987627,Suburbs,Furnished,1.2996090198660954,-0.6330634288158017,-1.684800596872539,0,0,2357.7296175936394,0.49320381856093576,0.17184041344928075,0.5989866665463079,-0.9144968706643734,0,0,2,0
0.5127078341645668,-0.010483424395374068,0.02955649626987627,Suburbs,Furnished,0.4071736414172746,0.8477866970691147,-0.8323844082195975,1,0,2118.9434398441103,-0.6040367226977801,-0.2470578314390543,0.005195671209199718,0.2809238753021279,0,1,2,0
-1.4086366961532475,0.6884115352962247,-1.2149275571986013,Uptown,Furnished,-0.48526173703154635,0.21313664311843625,-1.3438341214113625,0,0,1649.9758521042247,1.0333347809391908,1.6951067584977724,0.005195671209199718,-0.9144968706643734,0,0,3,0
1.4621277155441603,-0.7093783840869728,-1.2149275571986013,Rural,Unfurnished,0.4071736414172746,-1.408746828088853,0.02003178043334408,0,1,2027.7221764822862,-0.986253583805388,0.09567709619685622,-1.1823863194650168,0.2809238753021279,0,1,1,2
1.255365163599271,-0.7093783840869728,0.02955649626987627,Downtown,Semi-Furnished,0.4071736414172746,-0.9856467921217342,-1.0028676459501857,1,0,2445.0115736671423,-0.7093768794397418,-0.6659560763273895,-0.5885953241279086,0.2809238753021279,0,1,0,1
1.1315889420268204,1.3873064949878235,-1.2149275571986013,Rural,Unfurnished,-1.3776971154803672,-0.9151301194605477,-0.32093469502783256,0,0,2376.119625434569,-0.7027825938725254,2.49482158964823,0.5989866665463079,-2.1099176166308746,0,1,1,2
-0.1399304250356278,-0.010483424395374068,0.02955649626987627,Downtown,Semi-Furnished,-1.3776971154803672,1.3414034056974202,-0.6619011704890092,1,0,1871.9766869113782,-0.4229512101066244,-0.2470578314390543,0.005195671209199718,-0.9144968706643734,0,0,0,1
-0.32418820942188964,-1.4082733437785717,-1.2149275571986013,Uptown,Furnished,-1.3776971154803672,0.3541699884408092,0.8724479690862856,1,1,1703.601985885466,-0.4423451003221299,-0.7040377349536018,-1.7761773148021252,0.2809238753021279,0,0,3,0
0.8924757867164042,-1.4082733437785717,-1.2149275571986013,Downtown,Furnished,0.4071736414172746,-1.1971968101052937,1.042931206816874,1,1,2520.326202906833,-0.5262662887144637,-0.7040377349536018,-1.7761773148021252,1.4763446212686293,0,1,0,0
